"geo_label_city","geo_fips_code","date_label","COVID-19 Deaths","Diabetes Deaths","Deaths from All Causes","Life Expectancy","Uninsured, All Ages","Uninsured, Child","Dental Care","Prenatal Care","People with Disabilities","Teen Asthma","All Cancer Deaths","Breast Cancer Deaths","Lung Cancer Deaths","Cardiovascular Disease Deaths","Heart Disease Deaths","High Blood Pressure","Diabetes","Adult Obesity","Teen Obesity","Adult Physical Inactivity","Teen Physical Activity Levels","Teen Physical Inactivity","Teen Physical Education","Teen Computer Time","Teen TV Time","Teen Soda","Teen Breakfast","Flu Vaccinations, Medicare","Pneumonia or Influenza Deaths","New Tuberculosis Cases","HIV-Related Deaths","HIV/AIDS Prevalence","New Chlamydia Cases","Syphilis Prevalence","Syphilis, Newborns","New Gonorrhea Cases","Maternal Deaths","Infant Deaths","Low Birthweight","Teen Births","Teen Birth Control","Opioid Overdose Deaths","Adult Binge Drinking","Drug Overdose Deaths","Adult Smoking","Teen Smoking","Teen Alcohol","Teen Marijuana","Adult Mental Distress","Suicide","Teen Mental Distress","Teen Suicidal Ideation","Electronic Bullying","School Bullying","Child Lead Testing","Child Lead Levels 5+ mcg/dL","Child Lead Levels 10+ mcg/dL","Housing Lead Risk","Injury Deaths","Gun Deaths (Firearms)","Motor Vehicle Deaths","Police Killings","Racial Disparity in Police Killings","Violent Crime","Homicides","Weapons in School","Fighting in School","Vacant Housing Units","Owner Occupied Housing","Renters vs. Owners","Preschool Enrollment","College Graduates","Poverty in All Ages","Poverty and Near Poverty in All Ages","Poverty in Children","Per-capita Household Income","Households with Higher-Incomes","Public Assistance","Unemployment","Service Workers","Excessive Housing Cost","Household Income Inequality","Income Inequality","Racial Segregation, White and Non-White","Racial Segregation, White and Black","Racial Segregation, White and Asian","Racial Segregation, White and Hispanic","Limited Supermarket Access","Walking to Work","Riding Bike to Work","Lack of Car","Public Transportation Use","Drives Alone to Work","Longer Driving Commute Time","Poor Air Quality","Hazardous Air Quality","Single-Parent Families","Population Density","Children","Seniors","Minority Population","Primarily Speak English","Primarily Speak Chinese","Primarily Speak Spanish","Foreign Born Population","Homelessness, Non-White","Homelessness, Children","Homelessness and Vacant Housing","Colorectal Cancer Deaths","Prostate Cancer Deaths","Preterm Births","Premature Death","COVID-19 Vaccination, Adults","COVID-19 Vaccination, Seniors"
"Oakland",653000,2010,NA,23.11396064,635.802641,NA,16.15359814,6.34837543,59.3,85.09615385,11.5845932,23.8,153.1314321,19.26428783,37.10980429,198.3063797,134.6751175,28.6,11.1,25.9,16.2,24.3,66.1,22,43.1,41.7,29.7,12.8,17.6,41,15.32407297,12.3,4.018612597,381,436.8,7.4,15.5,120.5,NA,NA,7.976689128,38.02297854,NA,2.694894739,14.4,11.93250713,15.6,5.8,22.1,25.3,12.7,9.084501152,27.3,12.5,10.6,16.9,18.23535901,1.782390171,0.237341772,49.59393769,28.32076676,19.43167122,6.515153426,0.882151603,3.79750681,1529.569978,17.83238274,14.4,19.1,8.902989086,39.83632422,1.510271767,56.91484538,38.63964444,20.9689568,41.46205062,29.50629656,32566,52.60842238,13.07482138,11.76826424,37.1880757,NA,-0.00304006,0.5168,48.84316107,50.66839069,45.55201535,63.73548806,31.82910199,4.262681532,2.92126691,17.71764646,19.102047,54.02316252,NA,32.87671233,1.369863014,13.17487397,7212.21172,20.92538879,11.69387009,73.47112758,NA,NA,NA,27.08785378,NA,NA,NA,13.82948547,23.92241601,NA,6038.892424,NA,NA
"New York City",3651000,2010,NA,20.68741293,618.2748883,NA,13.50969198,4.001727251,61.2,70.69875395,10.31667453,23,151.2777018,21.27349639,33.76964121,244.0828028,206.2782307,30.1,11,26.1,11.7,28.5,61,18.4,20.5,43.9,38,20.9,14.8,36.48,29.19636018,8.600268441,9.125442352,1232.539791,776.6753316,11.6112075,7.467020659,151.3943192,20.4158424,NA,8.557194817,26.12671838,14.2,4.953114842,15.9,9.01810772,17,8.5,30.6,17.7,12.7,5.908468914,26.9,NA,11,11.7,55.42990288,4.092402464,0.461718979,51.46141414,19.0212512,4.357888208,4.098846827,0.207855365,0.405431779,581.6817222,5.958970214,9.1,28.6,9.155141593,31.93879321,2.13098868,59.37819595,34.96940126,20.6376326,40.47885706,29.73410535,32459,52.1803942,21.31513913,10.26442436,37.97907334,NA,-0.014114979,0.5425,62.66710552,81.96437536,52.92995776,65.19156119,2.567481632,10.11630665,0.984176168,55.43085424,56.20316328,22.24066882,NA,37.53424658,3.01369863,13.6276293,27606.3923,21.36885361,12.52764699,67.26369435,NA,NA,NA,37.14863238,NA,NA,NA,16.07531543,24.21732052,NA,5041.193798,NA,NA
"Minneapolis",2743000,2010,NA,17.33175261,692.1941184,NA,11.68325467,6.872652308,67.7,NA,10.51149189,NA,161.449034,20.66580632,40.31624565,154.5131016,101.3543545,23.4,6.9,25.7,NA,19.6,NA,NA,NA,NA,NA,NA,NA,55,9.546205738,5.8,4.014286387,359.6,454.2,8.6,0,93,20.17930756,NA,7.63011622,29.38038259,NA,10.37690379,21.3,16.72915497,18.5,NA,NA,NA,10.1,8.732210867,NA,NA,NA,NA,24.50939503,1.661367606,0.394071022,55.12761637,50.44989434,6.110992999,4.781309147,0.892168898,2.651589223,1053.657727,5.954782037,NA,NA,7.697925715,48.62729583,1.056458174,47.54283562,47.00373737,22.61699607,40.78110856,30.82997812,32232,50.68994869,16.83330936,9.017121492,30.61006281,NA,-0.043081331,0.5088,43.92606033,54.86693386,51.6126964,49.16571025,39.13489441,6.791924655,3.904822907,18.5848559,13.48326335,61.55243992,NA,26.30136986,0.821917808,10.98283221,7307.814035,20.08625236,8.495426242,39.03134698,NA,NA,NA,15.09974038,NA,NA,NA,14.16751252,25.37076011,NA,6153.112532,NA,NA
"Milwaukee",5553000,2010,NA,24.50905831,924.7549737,NA,14.51522146,4.731780107,57.2,NA,13.92455818,NA,218.8186945,30.23035497,60.84058909,295.5863477,229.8517015,34.7,11.6,37.7,NA,27.5,NA,NA,NA,NA,NA,NA,NA,51,16.59546081,2.2,2.751394464,303.8,1129.1,3,0,348.9,15.64238042,NA,10.53783311,56.74342105,NA,15.52080858,21.4,22.04237346,24.1,NA,NA,NA,14.1,10.20730617,NA,NA,NA,NA,45.34971323,5.723319311,1.599635594,49.27761518,51.89320813,13.49139759,7.468700243,0.630731245,0.497854207,1044.525606,13.82328119,NA,NA,10.77045336,43.02440254,1.324262375,46.55572564,22.7552685,29.37937293,54.11113231,43.28053794,19636,35.98255286,30.22360664,13.08851065,46.82155196,NA,-0.264009627,0.4652,58.71171369,70.91824859,54.99162519,58.85938695,43.90876733,5.223417173,0.88915961,18.43245098,8.494084795,70.92392702,NA,28.21917808,3.835616438,20.84533476,6222.05674,26.70103231,9.243777567,63.44774427,NA,NA,NA,9.812098088,NA,NA,NA,20.62630028,31.16188899,NA,8617.043571,NA,NA
"Memphis",4748000,2010,NA,31.62227543,943.3886804,NA,18.44330228,6.817319677,49.4,56.39441431,13.98733316,NA,207.2198748,31.5076861,53.15355327,301.9215116,222.5479292,41,14.4,35.9,NA,31.2,NA,NA,NA,NA,NA,NA,NA,47,22.01767066,5.2,11.30617392,711.6,1074.6,15.2,79.6,374.7,44.47555903,NA,11.89460715,66.4754278,NA,6.060714802,10,13.59127475,24.7,NA,NA,NA,16.4,10.21457791,NA,NA,NA,NA,22.3944348,0.529808711,0.11711561,17.07960398,46.96424572,22.12616661,12.78415279,0.958688943,0.45511963,1541.453277,19.05952995,NA,NA,16.35029661,49.91704253,1.003323814,39.14815367,24.6791032,27.38087248,51.67153942,42.33042036,21909,37.42509665,26.78640464,13.44543239,44.16092607,NA,-0.223820071,0.5091,63.76220451,68.92012761,44.42298876,59.65139632,70.83119592,1.778595967,0.276138983,12.29300902,2.244625799,79.71356922,NA,56.98630137,4.383561644,19.13700064,2084.447071,25.33991153,10.6807367,72.5722726,NA,NA,NA,6.232383911,NA,NA,NA,24.77133458,37.4601497,NA,9800.038585,NA,NA
"Los Angeles",644000,2010,NA,23.85908676,629.8838822,NA,23.91432383,8.921076541,57.8,85.21544315,9.634866782,16.4,151.8437746,20.92135057,32.08422554,235.1696451,183.189495,27.1,10.9,26.5,13.4,24.6,60.8,17.7,36.6,32.9,36.4,21.3,14.2,38,23.66211659,7.3,3.618430457,500.3,483.9,7,5.3,101.7,6.17449475,NA,7.442237834,36.70104178,20.8,2.622554134,15.9,7.825386697,16,9.1,32.9,22.4,13.2,8.092139493,27.6,13.6,12.8,15.3,25.60654138,3.253208845,0.283326107,31.32717509,21.39191566,8.731036004,6.820846709,0.661719776,1.020562685,559.2305712,7.449841192,12.5,29,6.864655254,37.15054928,1.691750241,55.50528049,31.48209433,22.42668722,46.256555,32.59995132,28320,49.77267462,10.49104389,11.53343408,40.92053082,NA,-0.038107467,0.5304,57.1006133,68.78887694,44.48141592,64.12094108,26.14243694,3.62852281,1.111290734,13.32162856,10.94443096,67.26533707,NA,91.23287671,31.23287671,13.13507431,8240.784029,22.21673601,10.93671758,71.50820385,NA,NA,NA,38.55282338,NA,NA,NA,14.22437711,22.25717779,NA,5005.031868,NA,NA
"San Diego",666000,2010,NA,18.0959249,606.4857543,NA,15.74467759,7.804136446,64.5,85.27250295,8.689260077,21.8,158.0929449,21.2525478,34.41933354,186.6713801,141.2825906,24.6,8.7,21.6,11.4,20.4,54.3,17,41.7,31.7,33,18.1,13.9,38,9.757223911,7.2,3.283298175,411.2,494.3,8.8,17.8,65.1,5.199790118,NA,6.537874119,27.17701302,15.2,7.1817582,18.4,11.94533239,13.5,14.2,33,24,11.2,11.5879668,25.6,11.5,12.4,15.6,18.55243362,3.616359093,0.447113488,11.7275709,28.82272309,5.202738648,5.526363025,1.064152052,3.570709966,427.5817647,2.335402715,12.2,29,7.567239051,47.50051662,1.105240261,55.42332741,42.33048295,15.78799552,33.106893,21.18877035,33789,61.03210535,6.867343382,9.159279731,32.02538229,NA,0.125632724,0.4722,47.30427558,58.34701889,48.09021635,56.97333539,34.94407494,3.020176179,1.000423831,7.421949198,3.958397492,74.86012056,NA,75.61643836,6.849315068,10.02277286,4125.334373,21.2282428,11.23778429,56.3538848,NA,NA,NA,26.29581591,NA,NA,NA,14.51311946,24.28873621,NA,4427.284864,NA,NA
"Long Beach",643000,2010,NA,26.53315602,790.7680632,NA,19.30764453,7.525564877,59.5,82.312417,9.794794763,NA,175.2116668,25.18115428,41.04441436,293.9923732,232.2839195,26.7,10.2,26,NA,23.4,NA,NA,NA,NA,NA,NA,NA,38,26.86358469,7.3,5.536918095,500.3,483.9,7,5.3,101.7,NA,NA,7.707423581,35.20826675,NA,3.794859947,16.1,9.884432356,16.1,NA,NA,NA,13.1,10.06085598,NA,NA,NA,NA,NA,2.334670369,0.143988481,35.97819052,23.90702795,8.68658354,6.126265861,1.874560817,3.435853238,588.4045368,6.412298782,NA,NA,6.512488331,40.17288277,1.489241327,50.71777308,28.97286918,20.71212187,42.84892024,28.86657077,27014,52.72679377,12.83265536,12.08765624,39.22184484,NA,-0.005942462,0.4739,55.53446064,58.84161389,53.06176828,59.0133871,19.74365593,2.707520838,1.096390609,10.97823956,7.246501491,73.41372257,NA,91.23287671,31.23287671,15.40445501,9317.205275,24.40769621,9.806570293,71.94138209,NA,NA,NA,26.13755191,NA,NA,NA,18.76697555,22.99196039,NA,5842.794306,NA,NA
"Kansas City",2938000,2010,NA,24.13462867,829.5373489,NA,16.35003441,7.792030816,55.7,67.26198947,12.53025754,NA,197.6463003,28.2202672,58.13848978,227.6565684,164.6209355,32.3,11.3,34.6,NA,25.5,NA,NA,NA,NA,NA,NA,NA,46,12.43734196,1.6,5.312497311,411,816.1,4.9,0,324.2,28.39598197,NA,8.427578689,50.14316642,NA,6.670800464,15.1,15.13427504,22.7,NA,NA,NA,12.8,13.15481862,NA,NA,NA,NA,20.67005788,2.002715547,0.492192804,28.84495973,44.17283818,24.83759952,11.63779829,1.798916127,0.895535646,1139.507979,20.87131529,NA,NA,14.48790051,55.44945773,0.803444147,42.50317188,31.55422192,19.35366708,39.69761946,28.88164035,27282,46.40532368,15.73659614,9.118562903,36.81974323,NA,-0.100612555,0.4794,51.56109061,62.51717061,38.88063102,47.63268572,68.04183609,2.154130686,0.386867933,11.12972578,3.318755054,80.0021443,NA,50.95890411,5.205479452,13.99747924,1476.439821,23.76189503,11.54202643,44.90403329,NA,NA,NA,7.615186933,NA,NA,NA,17.03004322,22.36346415,NA,7982.144597,NA,NA
"Indianapolis",1836003,2010,NA,20.91105215,925.607504,NA,16.76287556,8.607129909,59.9,63.12079236,13.36875662,NA,214.2763208,26.91579623,66.76205729,272.6877168,203.3829777,31.8,10.7,34.6,NA,27.2,NA,NA,NA,NA,NA,NA,NA,47,14.76439698,3.8,3.779732037,484.5,806.9,10.7,0,313.8,34.2214911,NA,9.323673197,51.47433564,NA,5.959080466,15.4,18.38640423,24.3,NA,NA,NA,14,14.26231006,NA,NA,NA,NA,11.52609448,3.444206009,0.761802575,23.00594848,39.30338575,16.45668161,10.79059114,0.723005575,1.004796603,1100.80862,12.34161753,NA,NA,13.93752784,54.62711199,0.830592839,39.57458392,27.63793584,21.42522166,43.44822435,31.91956901,24058,42.70376922,18.01518164,11.22214103,40.63290944,NA,-0.147794156,0.4757,46.38990494,55.60473469,51.82880291,45.4493249,67.81292911,1.975982161,0.46956107,9.724044906,2.154949913,81.76179733,NA,72.05479452,4.657534247,15.4011747,2310.515335,24.86896732,10.70989358,42.4093249,NA,NA,NA,8.662586502,NA,NA,NA,18.98167516,31.68003636,NA,8439.516597,NA,NA
"Houston",4835000,2010,NA,23.29409133,819.2733657,NA,28.3940121,15.57302813,53.3,54.73033108,9.878812728,19.3,186.4590904,28.062729,44.97284622,248.1555272,183.158768,32.3,11.8,33.6,13.8,28.9,69.7,22.1,40.9,34.5,40.9,26.6,18.1,43,14.87307474,8.2,9.459805095,587.8,543.4,6.6,60.1,158.9,32.67451318,NA,9.047509805,77.07342498,24,5.092811532,16,11.39818966,17,12.3,33,19.5,11.7,11.19609744,30.5,14.1,11.4,12,14.72171513,1.661179538,NA,9.376061055,40.24613127,14.76607898,12.71750547,0.919741416,1.807219584,986.07586,11.78011099,13.9,34.7,13.17001203,44.53651343,1.245348643,42.27813318,29.80250467,22.88929256,46.97328323,35.45036435,27938,46.45852544,15.50438151,8.909155667,44.19877691,NA,-0.072532396,0.5259,57.70442363,70.02931911,45.16635614,61.2542531,47.70047983,2.049505736,0.520747158,9.624440091,4.301866916,75.87939108,NA,64.93150685,10.4109589,14.24486259,3615.787438,25.28902374,9.469148353,74.47817977,NA,NA,NA,28.38839514,NA,NA,NA,18.73590394,23.37703298,NA,7839.927904,NA,NA
"Tucson",477000,2010,NA,33.40933262,1003.94239,NA,17.54973506,12.04007571,57,NA,14.22818555,NA,215.4577511,25.44518203,53.31646606,291.9722747,220.2382893,28.4,9.5,29.3,NA,22.1,NA,NA,NA,NA,NA,NA,NA,47,19.90781939,1.9,2.306791714,226.2,420.1,5.2,24.6,44.5,21.20949448,NA,6.994990075,56.04556706,NA,21.80950739,14.3,31.32970112,19.1,NA,NA,NA,13.4,24.88474407,NA,NA,NA,NA,8.630805212,0.696810158,NA,9.117726856,61.14333173,22.50202429,13.6692655,1.615935525,-1.052184124,631.9400046,10.84587798,NA,NA,12.00049955,49.57693268,1.017067104,37.26793491,25.03675705,25.11724587,49.80525262,34.02709567,20437,36.88099794,19.76010688,12.07303832,41.63531588,NA,-0.231446455,0.4629,41.18859846,37.38767998,30.09215846,47.34026686,56.87050952,3.266367331,2.958010187,12.29904914,3.955845032,73.9453742,NA,43.01369863,1.369863014,13.63554059,2315.881675,22.02022357,12.63563485,53.70330514,NA,NA,NA,14.90731024,NA,NA,NA,17.86003284,33.5742147,NA,9056.685959,NA,NA
"U.S. Total",NA,2010,NA,20.8,747,NA,8.835785363,5.077538864,64.4,64.604016,12.61627526,23,172.8,22.1,47.6,234.2,179.1,32.4,10.5,28.9,13,23.7,50.5,13.8,48.2,31.1,32.4,27.8,13.1,47,15.1,4.1,2.6,321.5,508.4,5.4,14.2025,120.2,NA,NA,8.880308671,42.56882344,12.9,6.8,16,12.3,17.4,18.1,38.7,23.1,11.5,12.2,28.5,NA,16.2,20.1,18.61655235,2.445635222,0.550393267,17.52012418,38,10.1,11.3,NA,NA,404.5,5.3,16.6,32.8,12.13203887,63.99214141,0.562691884,48.3160916,32.14554195,13.42242589,30.8630713,18.51962118,34103,59.53264635,12.37519631,5.327485454,39.84913801,NA,0.103283986,0.4823,48.92653215,58.74171617,43.86869084,51.6563172,66.02870841,2.66728004,0.548428138,8.608854937,5.002861772,76.33084156,NA,46.95418109,5.068511967,10.78912834,NA,22.61468761,15.64032672,39.29728627,NA,NA,NA,13.55471786,NA,NA,NA,15.8,8.7,NA,NA,NA,NA
"Fort Worth",4827000,2010,NA,22.51091964,820.4867123,NA,23.01509148,11.9643955,55,51.72195392,10.20465848,19,186.7687513,23.01019471,48.70946257,256.9259443,188.5996356,30.6,11.1,34,18,27.4,58,15.8,47.6,42.9,31.7,26.2,17.8,48,14.35942629,6.3,3.813316954,260.2,442.1,8.3,35.9,141.2,32.21545698,NA,8.401768793,57.80213883,22,2.29476911,16.5,8.454078316,18.8,9,28.1,19.1,11.7,9.606115618,29,11.6,8.8,12.9,9.848453196,2.8,NA,12.86725854,31.03993594,10.96577081,10.32216363,0.714775029,0.448602728,575.1353437,7.696329209,12.5,23.8,9.507494935,57.74014073,0.731897407,36.61346883,26.65476844,19.29778579,41.34301875,26.51497103,24726,52.40103539,15.35792386,8.618700699,41.75774497,NA,-0.037566386,0.4579,45.56188677,57.82110598,37.70484683,50.45095852,65.0474034,1.245023213,0.179092464,6.501316553,0.958705245,81.83663203,NA,43.01369863,4.931506849,15.09684474,2291.138441,28.85162984,8.641450448,59.06202758,NA,NA,NA,17.48917571,NA,NA,NA,19.96987115,25.1463409,NA,7017.087962,NA,NA
"El Paso",4824000,2010,NA,31.69659242,714.5239124,NA,25.46134793,11.86758276,54,59.13267774,12.73396931,NA,153.0290404,21.17885955,26.72292119,207.576839,152.5960597,30.6,14.8,35,NA,28.7,NA,NA,NA,NA,NA,NA,NA,35,9.848518964,6,2.466565936,254.2,544,2,14.5,100.7,18.29330758,NA,9.49597662,68.59925611,NA,4.66953199,16.5,9.376606863,15.7,NA,NA,NA,11.2,6.914928284,NA,NA,NA,NA,13.30714827,3.035680927,NA,8.916602571,35.9080911,5.460269528,13.39738163,0.919370474,2.841912166,458.2571173,2.560837659,NA,NA,7.664415576,59.33360795,0.685385458,40.5781878,22.72032253,21.47836676,48.79081728,29.91441044,20050,42.26921141,23.0211909,8.627381612,40.90332044,NA,-0.150066365,0.4703,37.09415929,38.60278486,38.2063909,39.04930364,60.78251764,1.811329532,0.134468685,8.353700398,1.888376454,79.90020243,NA,60.82191781,4.383561644,15.9206371,2624.130308,27.98135482,11.61740356,85.23077291,NA,NA,NA,24.85954154,NA,NA,NA,13.3516359,22.31667694,NA,5865.722064,NA,NA
"Detroit",2622000,2010,NA,28.82443066,1009.90197,NA,18.97971349,5.368310054,47.6,67.25440806,19.61817214,22.9,213.0450483,31.53769942,57.56538927,374.582294,303.4785847,46.7,17.9,44.8,18.8,36.3,73.3,20.9,44.5,28.8,44.4,21.4,19.1,43,17.22471524,3.9,8.269641413,355.3,1165.5,5.3,20.7,412.9,37.37050685,NA,13.1462681,64.4585482,19.4,6.605712602,13.5,21.14434282,29.6,4.8,24.7,16.3,17.2,8.416910225,28.2,13.2,9.1,19.5,32.28620562,4.600770699,1.021352355,57.93602731,42.76888936,40.64245713,11.01857078,0.555686451,0.712585011,1887.381914,41.76116189,13.2,34.7,30.02725171,50.69454006,0.972599019,44.22791572,13.11029743,39.81254142,64.43074893,56.19258572,14984,25.46017459,42.72749088,27.10190718,53.07776665,NA,-0.421043521,0.501,52.51003159,59.21580567,76.2389562,62.6888184,51.04771005,3.275180959,0.445098761,24.60571919,8.904428904,69.31517605,NA,53.42465753,7.123287671,22.65644362,5012.144844,25.5637822,12.07039602,91.313807,NA,NA,NA,5.183503322,NA,NA,NA,20.65911421,36.67231417,NA,12666.93272,NA,NA
"Denver",820000,2010,NA,19.20647081,745.739199,NA,15.90420231,8.745506803,62.6,67.97608881,9.651362103,NA,168.3206749,22.08996966,39.20050731,191.2431642,139.6614423,25,6.9,19.4,NA,16.1,NA,NA,NA,NA,NA,NA,NA,47,14.67782485,3.8,3.582026029,1032.1,1740,16.4,0,287.1,11.07495187,NA,8.880327709,53.22780881,NA,14.1637117,21.3,24.63387912,17.7,NA,NA,NA,10.3,16.2624685,NA,NA,NA,NA,14.61529544,0.832892649,0.264410365,27.47811605,56.90362331,9.909819804,8.754147667,1.240121546,1.010815078,542.1290798,6.010330301,NA,NA,6.733786611,49.74765176,1.010145132,54.99566098,43.73060331,18.34013194,38.21840098,27.67064562,34423,51.74540866,11.8260568,7.764756454,33.18316255,NA,-0.008537044,0.5058,47.81256017,53.68665816,40.09617675,55.92828709,50.50659191,4.476928443,2.404658286,11.67221292,6.918889411,69.67109952,NA,43.01369863,0.821917808,9.884377283,4142.328633,21.06545362,10.57627525,47.14528927,NA,NA,NA,16.04744255,NA,NA,NA,15.15613705,25.36478076,NA,6714.87389,NA,NA
"Dallas",4819000,2010,NA,21.15896325,783.2628702,NA,29.47854906,16.024825,52.8,55.0287687,9.67313355,19,174.7057497,22.01355711,41.36366045,244.7283246,182.8690388,31.8,11.8,34,15.3,29.7,63,16,48.2,34.5,43.1,27,NA,50,11.76392871,7.9,7.38869176,695.7,655.8,7.4,32.7,212.2,32.19101592,NA,8.593570872,71.46082937,25,5.298160568,16.5,12.08898829,18.6,14.7,35.4,19.5,12.2,10.99012101,32.8,10.7,9.3,12.9,12.84292613,2.46386877,NA,11.99083972,37.50385218,12.05673054,10.43754032,1.127300821,-0.052694751,701.0388169,9.183487922,14.4,37.2,11.15273145,42.96440008,1.327508352,37.87726476,29.72204371,24.07244617,49.84485624,37.53015923,27917,44.32739181,16.43953703,8.876594633,43.74405795,NA,-0.097039365,0.5378,55.25300754,65.44484416,47.75163339,58.43511915,53.97034191,1.836552862,0.214943421,9.965967987,4.143727812,76.97938623,NA,40.2739726,4.109589041,15.06028864,3644.397083,25.9227952,9.229684485,70.72091927,NA,NA,NA,24.23308904,NA,NA,NA,18.94490214,23.7064575,NA,7106.504637,NA,NA
"Columbus",3918000,2010,NA,28.01508381,888.4021373,NA,14.44496783,6.268412526,62.8,68.30743847,11.90960816,NA,187.4827769,25.56830769,58.91511468,258.9921406,194.3563535,30.2,10.5,33.9,NA,25.7,NA,NA,NA,NA,NA,NA,NA,48,19.64949436,5.7,2.614214672,371.6,701.7,9.4,5.6,270,25.45688408,NA,9.856644136,45.33889388,NA,15.50378279,18.8,21.74073962,22.5,NA,NA,NA,14,10.0817994,NA,NA,NA,NA,19.93654579,0.65886169,0.202726674,18.03741065,44.30833374,13.49790552,8.710976551,0.711397036,0.219656328,705.1983637,10.73342196,NA,NA,12.60590106,45.94659297,1.176439939,41.58673723,33.35360951,22.3260007,42.48078756,32.41999218,24721,45.37446135,18.8136754,8.929065976,35.34423351,NA,-0.12649927,0.4518,43.30145244,56.72925124,39.37420235,41.93810337,64.31552011,2.924964907,0.751832498,9.912301436,3.115559718,80.43427492,NA,50.1369863,5.205479452,14.27844143,3738.753769,23.05186448,8.985975617,41.56190767,NA,NA,NA,11.2656923,NA,NA,NA,16.99852336,23.52460161,NA,7487.074417,NA,NA
"Cleveland",3916000,2010,NA,34.34921683,1022.168729,NA,15.94885006,4.009861029,48.8,60.43858873,19.04490393,NA,235.4737517,24.91030556,65.77755561,328.3457292,258.1854522,39.1,17.1,41.9,18,34.3,71.7,30.1,NA,42.5,35.5,24.2,23.8,48,14.9585287,2.8,5.1237339,333.3,771.8,5.5,6.6,248,36.36914684,NA,13.50125945,67.15771231,19.7,16.22828308,15.1,22.65065278,27.8,8.5,27.9,24.2,17.3,10.2931315,36,15.8,13.8,16.1,26.51907783,12.45050965,3.479066633,65.97147958,47.15849234,18.44240109,8.702699926,2.271063792,1.447060827,1296.820501,18.060413,19.2,42.5,21.49112682,43.50975098,1.298335379,45.27887169,15.18158676,35.87126603,61.20551148,53.5063409,17436,25.78877888,35.56135614,19.21287936,49.89365449,NA,-0.414011401,0.5078,55.16863123,68.72279294,59.27419147,40.71573401,49.32979145,4.820398158,0.692298612,25.30393039,10.58376674,70.58251686,NA,72.87671233,10.4109589,20.19621962,5046.709152,23.51127478,12.44229994,65.71277741,NA,NA,NA,4.749894163,NA,NA,NA,20.79758434,37.10454715,NA,10926.12191,NA,NA
"Chicago",1714000,2010,NA,25.02040813,790.5660924,NA,18.70176045,4.531112699,56.2,75.2672962,10.77579362,21.6,188.6519663,25.43530306,48.67454202,270.8570407,216.3156559,29.1,11.2,30.7,15.7,26.7,65.8,20.6,39.5,33.3,40.8,29.4,21.4,45,19.56450395,4.9,6.064162723,294.5,666.7,15.4,32.8,194.7,18.05233372,NA,9.614265179,49.02618118,17.3,7.452820366,20.1,10.91841123,19.6,13.6,37.7,25,12.3,6.420118874,30.3,13.9,11.5,12.8,11.41004688,8.339399649,2.539288314,53.65164341,27.16437145,13.4191683,6.009167063,0.692000912,1.26439354,884.28,13.83759008,16.5,39.3,13.61622774,44.65815019,1.239232919,53.75501598,34.89672321,22.72203831,44.27743401,33.70152511,28623,48.47336146,20.11422695,13.15091649,38.80083204,NA,-0.071759253,0.5195,61.21642895,82.88980198,44.61036332,60.52652359,19.27676185,6.694075393,1.433351449,26.86724422,27.21165998,49.87043197,NA,73.69863014,8.493150685,13.80073851,11916.496,22.48249655,10.71618162,67.83490279,NA,NA,NA,20.92285358,NA,NA,NA,20.30860192,30.45130576,NA,7320.626103,NA,NA
"Charlotte",3712000,2010,NA,18.43053527,692.2244863,NA,17.32134093,7.031611812,61.6,NA,8.969374956,24.4,163.6389287,23.51058831,45.78509258,185.2077116,134.8778199,31.8,9.2,27.8,12.6,19.9,60.1,19.1,64.3,33.5,36.6,20.4,16.6,54,12.79266013,4.3,6.128462118,576.9,501.3,10.1,0,164.2,14.93672261,NA,9.811064983,35.75265985,14.5,5.035120375,15.8,8.759963828,17.7,14.2,34.1,27.6,11.7,10.91450141,29.9,12.9,16.1,18.8,13.11329929,0.472791323,0.068708284,6.198024869,27.00033106,11.10320912,6.079965591,0.291570691,0.069698909,613.1124073,7.293848766,15.9,31.5,8.976124186,55.40551846,0.804874366,49.4902727,40.65792993,17.2954832,36.59739779,24.17159639,31844,52.86816258,13.9531148,10.82667849,34.23655268,NA,0.009323494,0.5052,48.23600993,54.081268,42.79475772,54.03238367,62.74782843,2.185723043,0.282991946,7.889496846,3.870727376,76.44428943,NA,56.43835616,6.575342466,14.15056138,2602.83203,24.81766427,9.000951205,56.09551798,NA,NA,NA,15.25515386,NA,NA,NA,14.14009004,27.3432866,NA,5674.138497,NA,NA
